Col1,Col2
Data_998_A,Data_998_B
Data_999_A,Data_999_B
Data_1000_A,Data_1000_B
Data_1001_A,Data_1001_B
Data_1002_A,Data_1002_B
Data_1003_A,Data_1003_B
Data_1004_A,Data_1004_B
Data_1005_A,Data_1005_B
Data_1006_A,Data_1006_B
Data_1007_A,Data_1007_B
Data_1008_A,Data_1008_B
Data_1009_A,Data_1009_B
Data_1010_A,Data_1010_B
Data_1011_A,Data_1011_B
Data_1012_A,Data_1012_B
Data_1013_A,Data_1013_B
Data_1014_A,Data_1014_B
Data_1015_A,Data_1015_B
Data_1016_A,Data_1016_B
Data_1017_A,Data_1017_B
Data_1018_A,Data_1018_B
Data_1019_A,Data_1019_B
Data_1020_A,Data_1020_B
Data_1021_A,Data_1021_B
Data_1022_A,Data_1022_B
Data_1023_A,Data_1023_B
Data_1024_A,Data_1024_B
Data_1025_A,Data_1025_B
Data_1026_A,Data_1026_B
Data_1027_A,Data_1027_B
Data_1028_A,Data_1028_B
Data_1029_A,Data_1029_B
Data_1030_A,Data_1030_B
Data_1031_A,Data_1031_B
Data_1032_A,Data_1032_B
Data_1033_A,Data_1033_B
Data_1034_A,Data_1034_B
Data_1035_A,Data_1035_B
Data_1036_A,Data_1036_B
Data_1037_A,Data_1037_B
Data_1038_A,Data_1038_B
Data_1039_A,Data_1039_B
Data_1040_A,Data_1040_B
Data_1041_A,Data_1041_B
Data_1042_A,Data_1042_B
Data_1043_A,Data_1043_B
Data_1044_A,Data_1044_B
Data_1045_A,Data_1045_B
Data_1046_A,Data_1046_B
Data_1047_A,Data_1047_B
Data_1048_A,Data_1048_B
Data_1049_A,Data_1049_B
Data_1050_A,Data_1050_B
Data_1051_A,Data_1051_B
Data_1052_A,Data_1052_B
Data_1053_A,Data_1053_B
Data_1054_A,Data_1054_B
Data_1055_A,Data_1055_B
Data_1056_A,Data_1056_B
Data_1057_A,Data_1057_B
Data_1058_A,Data_1058_B
Data_1059_A,Data_1059_B
Data_1060_A,Data_1060_B
Data_1061_A,Data_1061_B
Data_1062_A,Data_1062_B
Data_1063_A,Data_1063_B
Data_1064_A,Data_1064_B
Data_1065_A,Data_1065_B
Data_1066_A,Data_1066_B
Data_1067_A,Data_1067_B
Data_1068_A,Data_1068_B
Data_1069_A,Data_1069_B
Data_1070_A,Data_1070_B
Data_1071_A,Data_1071_B
Data_1072_A,Data_1072_B
Data_1073_A,Data_1073_B
Data_1074_A,Data_1074_B
Data_1075_A,Data_1075_B
Data_1076_A,Data_1076_B
Data_1077_A,Data_1077_B
Data_1078_A,Data_1078_B
Data_1079_A,Data_1079_B
Data_1080_A,Data_1080_B
Data_1081_A,Data_1081_B
Data_1082_A,Data_1082_B
Data_1083_A,Data_1083_B
Data_1084_A,Data_1084_B
Data_1085_A,Data_1085_B
Data_1086_A,Data_1086_B
Data_1087_A,Data_1087_B
Data_1088_A,Data_1088_B
Data_1089_A,Data_1089_B
Data_1090_A,Data_1090_B
Data_1091_A,Data_1091_B
Data_1092_A,Data_1092_B
Data_1093_A,Data_1093_B
Data_1094_A,Data_1094_B
Data_1095_A,Data_1095_B
Data_1096_A,Data_1096_B
Data_1097_A,Data_1097_B
Data_1098_A,Data_1098_B
Data_1099_A,Data_1099_B
Data_1100_A,Data_1100_B
Data_1101_A,Data_1101_B
Data_1102_A,Data_1102_B
Data_1103_A,Data_1103_B
Data_1104_A,Data_1104_B
Data_1105_A,Data_1105_B
Data_1106_A,Data_1106_B
Data_1107_A,Data_1107_B
Data_1108_A,Data_1108_B
Data_1109_A,Data_1109_B
Data_1110_A,Data_1110_B
Data_1111_A,Data_1111_B
Data_1112_A,Data_1112_B
Data_1113_A,Data_1113_B
Data_1114_A,Data_1114_B
Data_1115_A,Data_1115_B
Data_1116_A,Data_1116_B
Data_1117_A,Data_1117_B
Data_1118_A,Data_1118_B
Data_1119_A,Data_1119_B
Data_1120_A,Data_1120_B
Data_1121_A,Data_1121_B
Data_1122_A,Data_1122_B
Data_1123_A,Data_1123_B
Data_1124_A,Data_1124_B
Data_1125_A,Data_1125_B
Data_1126_A,Data_1126_B
Data_1127_A,Data_1127_B
Data_1128_A,Data_1128_B
Data_1129_A,Data_1129_B
Data_1130_A,Data_1130_B
Data_1131_A,Data_1131_B
Data_1132_A,Data_1132_B
Data_1133_A,Data_1133_B
Data_1134_A,Data_1134_B
Data_1135_A,Data_1135_B
Data_1136_A,Data_1136_B
Data_1137_A,Data_1137_B
Data_1138_A,Data_1138_B
Data_1139_A,Data_1139_B
Data_1140_A,Data_1140_B
Data_1141_A,Data_1141_B
Data_1142_A,Data_1142_B
Data_1143_A,Data_1143_B
Data_1144_A,Data_1144_B
Data_1145_A,Data_1145_B
Data_1146_A,Data_1146_B
Data_1147_A,Data_1147_B
Data_1148_A,Data_1148_B
Data_1149_A,Data_1149_B
Data_1150_A,Data_1150_B
Data_1151_A,Data_1151_B
Data_1152_A,Data_1152_B
Data_1153_A,Data_1153_B
Data_1154_A,Data_1154_B
Data_1155_A,Data_1155_B
Data_1156_A,Data_1156_B
Data_1157_A,Data_1157_B
Data_1158_A,Data_1158_B
Data_1159_A,Data_1159_B
Data_1160_A,Data_1160_B
Data_1161_A,Data_1161_B
Data_1162_A,Data_1162_B
Data_1163_A,Data_1163_B
Data_1164_A,Data_1164_B
Data_1165_A,Data_1165_B
Data_1166_A,Data_1166_B
Data_1167_A,Data_1167_B
Data_1168_A,Data_1168_B
Data_1169_A,Data_1169_B
Data_1170_A,Data_1170_B
Data_1171_A,Data_1171_B
Data_1172_A,Data_1172_B
Data_1173_A,Data_1173_B
Data_1174_A,Data_1174_B
Data_1175_A,Data_1175_B
Data_1176_A,Data_1176_B
Data_1177_A,Data_1177_B
Data_1178_A,Data_1178_B
Data_1179_A,Data_1179_B
Data_1180_A,Data_1180_B
Data_1181_A,Data_1181_B
Data_1182_A,Data_1182_B
Data_1183_A,Data_1183_B
Data_1184_A,Data_1184_B
Data_1185_A,Data_1185_B
Data_1186_A,Data_1186_B
Data_1187_A,Data_1187_B
Data_1188_A,Data_1188_B
Data_1189_A,Data_1189_B
Data_1190_A,Data_1190_B
Data_1191_A,Data_1191_B
Data_1192_A,Data_1192_B
Data_1193_A,Data_1193_B
Data_1194_A,Data_1194_B
Data_1195_A,Data_1195_B
Data_1196_A,Data_1196_B
Data_1197_A,Data_1197_B
Data_1198_A,Data_1198_B
Data_1199_A,Data_1199_B
Data_1200_A,Data_1200_B
Data_1201_A,Data_1201_B
Data_1202_A,Data_1202_B
Data_1203_A,Data_1203_B
Data_1204_A,Data_1204_B
Data_1205_A,Data_1205_B
Data_1206_A,Data_1206_B
Data_1207_A,Data_1207_B
Data_1208_A,Data_1208_B
Data_1209_A,Data_1209_B
Data_1210_A,Data_1210_B
Data_1211_A,Data_1211_B
Data_1212_A,Data_1212_B
Data_1213_A,Data_1213_B
Data_1214_A,Data_1214_B
Data_1215_A,Data_1215_B
Data_1216_A,Data_1216_B
Data_1217_A,Data_1217_B
Data_1218_A,Data_1218_B
Data_1219_A,Data_1219_B
Data_1220_A,Data_1220_B
Data_1221_A,Data_1221_B
Data_1222_A,Data_1222_B
Data_1223_A,Data_1223_B
Data_1224_A,Data_1224_B
Data_1225_A,Data_1225_B
Data_1226_A,Data_1226_B
Data_1227_A,Data_1227_B
Data_1228_A,Data_1228_B
Data_1229_A,Data_1229_B
Data_1230_A,Data_1230_B
Data_1231_A,Data_1231_B
Data_1232_A,Data_1232_B
Data_1233_A,Data_1233_B
Data_1234_A,Data_1234_B
Data_1235_A,Data_1235_B
Data_1236_A,Data_1236_B
Data_1237_A,Data_1237_B
Data_1238_A,Data_1238_B
Data_1239_A,Data_1239_B
Data_1240_A,Data_1240_B
Data_1241_A,Data_1241_B
Data_1242_A,Data_1242_B
Data_1243_A,Data_1243_B
Data_1244_A,Data_1244_B
Data_1245_A,Data_1245_B
Data_1246_A,Data_1246_B
Data_1247_A,Data_1247_B
Data_1248_A,Data_1248_B
Data_1249_A,Data_1249_B
Data_1250_A,Data_1250_B
Data_1251_A,Data_1251_B
Data_1252_A,Data_1252_B
Data_1253_A,Data_1253_B
Data_1254_A,Data_1254_B
Data_1255_A,Data_1255_B
Data_1256_A,Data_1256_B
Data_1257_A,Data_1257_B
Data_1258_A,Data_1258_B
Data_1259_A,Data_1259_B
Data_1260_A,Data_1260_B
Data_1261_A,Data_1261_B
Data_1262_A,Data_1262_B
Data_1263_A,Data_1263_B
Data_1264_A,Data_1264_B
Data_1265_A,Data_1265_B
Data_1266_A,Data_1266_B
Data_1267_A,Data_1267_B
Data_1268_A,Data_1268_B
Data_1269_A,Data_1269_B
Data_1270_A,Data_1270_B
Data_1271_A,Data_1271_B
Data_1272_A,Data_1272_B
Data_1273_A,Data_1273_B
Data_1274_A,Data_1274_B
Data_1275_A,Data_1275_B
Data_1276_A,Data_1276_B
Data_1277_A,Data_1277_B
Data_1278_A,Data_1278_B
Data_1279_A,Data_1279_B
Data_1280_A,Data_1280_B
Data_1281_A,Data_1281_B
Data_1282_A,Data_1282_B
Data_1283_A,Data_1283_B
Data_1284_A,Data_1284_B
Data_1285_A,Data_1285_B
Data_1286_A,Data_1286_B
Data_1287_A,Data_1287_B
Data_1288_A,Data_1288_B
Data_1289_A,Data_1289_B
Data_1290_A,Data_1290_B
Data_1291_A,Data_1291_B
Data_1292_A,Data_1292_B
Data_1293_A,Data_1293_B
Data_1294_A,Data_1294_B
Data_1295_A,Data_1295_B
Data_1296_A,Data_1296_B
Data_1297_A,Data_1297_B
Data_1298_A,Data_1298_B
Data_1299_A,Data_1299_B
Data_1300_A,Data_1300_B
Data_1301_A,Data_1301_B
Data_1302_A,Data_1302_B
Data_1303_A,Data_1303_B
Data_1304_A,Data_1304_B
Data_1305_A,Data_1305_B
Data_1306_A,Data_1306_B
Data_1307_A,Data_1307_B
Data_1308_A,Data_1308_B
Data_1309_A,Data_1309_B
Data_1310_A,Data_1310_B
Data_1311_A,Data_1311_B
Data_1312_A,Data_1312_B
Data_1313_A,Data_1313_B
Data_1314_A,Data_1314_B
Data_1315_A,Data_1315_B
Data_1316_A,Data_1316_B
Data_1317_A,Data_1317_B
Data_1318_A,Data_1318_B
Data_1319_A,Data_1319_B
Data_1320_A,Data_1320_B
Data_1321_A,Data_1321_B
Data_1322_A,Data_1322_B
Data_1323_A,Data_1323_B
Data_1324_A,Data_1324_B
Data_1325_A,Data_1325_B
Data_1326_A,Data_1326_B
Data_1327_A,Data_1327_B
Data_1328_A,Data_1328_B
Data_1329_A,Data_1329_B
Data_1330_A,Data_1330_B
Data_1331_A,Data_1331_B
Data_1332_A,Data_1332_B
Data_1333_A,Data_1333_B
Data_1334_A,Data_1334_B
Data_1335_A,Data_1335_B
Data_1336_A,Data_1336_B
Data_1337_A,Data_1337_B
Data_1338_A,Data_1338_B
Data_1339_A,Data_1339_B
Data_1340_A,Data_1340_B
Data_1341_A,Data_1341_B
Data_1342_A,Data_1342_B
Data_1343_A,Data_1343_B
Data_1344_A,Data_1344_B
Data_1345_A,Data_1345_B
Data_1346_A,Data_1346_B
Data_1347_A,Data_1347_B
Data_1348_A,Data_1348_B
Data_1349_A,Data_1349_B
Data_1350_A,Data_1350_B
Data_1351_A,Data_1351_B
Data_1352_A,Data_1352_B
Data_1353_A,Data_1353_B
Data_1354_A,Data_1354_B
Data_1355_A,Data_1355_B
Data_1356_A,Data_1356_B
Data_1357_A,Data_1357_B
Data_1358_A,Data_1358_B
Data_1359_A,Data_1359_B
Data_1360_A,Data_1360_B
Data_1361_A,Data_1361_B
Data_1362_A,Data_1362_B
Data_1363_A,Data_1363_B
Data_1364_A,Data_1364_B
Data_1365_A,Data_1365_B
Data_1366_A,Data_1366_B
Data_1367_A,Data_1367_B
Data_1368_A,Data_1368_B
Data_1369_A,Data_1369_B
Data_1370_A,Data_1370_B
Data_1371_A,Data_1371_B
Data_1372_A,Data_1372_B
Data_1373_A,Data_1373_B
Data_1374_A,Data_1374_B
Data_1375_A,Data_1375_B
Data_1376_A,Data_1376_B
Data_1377_A,Data_1377_B
Data_1378_A,Data_1378_B
Data_1379_A,Data_1379_B
Data_1380_A,Data_1380_B
Data_1381_A,Data_1381_B
Data_1382_A,Data_1382_B
Data_1383_A,Data_1383_B
Data_1384_A,Data_1384_B
Data_1385_A,Data_1385_B
Data_1386_A,Data_1386_B
Data_1387_A,Data_1387_B
Data_1388_A,Data_1388_B
Data_1389_A,Data_1389_B
Data_1390_A,Data_1390_B
Data_1391_A,Data_1391_B
Data_1392_A,Data_1392_B
Data_1393_A,Data_1393_B
Data_1394_A,Data_1394_B
Data_1395_A,Data_1395_B
Data_1396_A,Data_1396_B
Data_1397_A,Data_1397_B
Data_1398_A,Data_1398_B
Data_1399_A,Data_1399_B
Data_1400_A,Data_1400_B
Data_1401_A,Data_1401_B
Data_1402_A,Data_1402_B
Data_1403_A,Data_1403_B
Data_1404_A,Data_1404_B
Data_1405_A,Data_1405_B
Data_1406_A,Data_1406_B
Data_1407_A,Data_1407_B
Data_1408_A,Data_1408_B
Data_1409_A,Data_1409_B
Data_1410_A,Data_1410_B
Data_1411_A,Data_1411_B
Data_1412_A,Data_1412_B
Data_1413_A,Data_1413_B
Data_1414_A,Data_1414_B
Data_1415_A,Data_1415_B
Data_1416_A,Data_1416_B
Data_1417_A,Data_1417_B
Data_1418_A,Data_1418_B
Data_1419_A,Data_1419_B
Data_1420_A,Data_1420_B
Data_1421_A,Data_1421_B
Data_1422_A,Data_1422_B
Data_1423_A,Data_1423_B
Data_1424_A,Data_1424_B
Data_1425_A,Data_1425_B
Data_1426_A,Data_1426_B
Data_1427_A,Data_1427_B
Data_1428_A,Data_1428_B
Data_1429_A,Data_1429_B
Data_1430_A,Data_1430_B
Data_1431_A,Data_1431_B
Data_1432_A,Data_1432_B
Data_1433_A,Data_1433_B
Data_1434_A,Data_1434_B
Data_1435_A,Data_1435_B
Data_1436_A,Data_1436_B
Data_1437_A,Data_1437_B
Data_1438_A,Data_1438_B
Data_1439_A,Data_1439_B
Data_1440_A,Data_1440_B
Data_1441_A,Data_1441_B
Data_1442_A,Data_1442_B
Data_1443_A,Data_1443_B
Data_1444_A,Data_1444_B
Data_1445_A,Data_1445_B
Data_1446_A,Data_1446_B
Data_1447_A,Data_1447_B
Data_1448_A,Data_1448_B
Data_1449_A,Data_1449_B
Data_1450_A,Data_1450_B
Data_1451_A,Data_1451_B
Data_1452_A,Data_1452_B
Data_1453_A,Data_1453_B
Data_1454_A,Data_1454_B
Data_1455_A,Data_1455_B
Data_1456_A,Data_1456_B
Data_1457_A,Data_1457_B
Data_1458_A,Data_1458_B
Data_1459_A,Data_1459_B
Data_1460_A,Data_1460_B
Data_1461_A,Data_1461_B
Data_1462_A,Data_1462_B
Data_1463_A,Data_1463_B
Data_1464_A,Data_1464_B
Data_1465_A,Data_1465_B
Data_1466_A,Data_1466_B
Data_1467_A,Data_1467_B
Data_1468_A,Data_1468_B
Data_1469_A,Data_1469_B
Data_1470_A,Data_1470_B
Data_1471_A,Data_1471_B
Data_1472_A,Data_1472_B
Data_1473_A,Data_1473_B
Data_1474_A,Data_1474_B
Data_1475_A,Data_1475_B
Data_1476_A,Data_1476_B
Data_1477_A,Data_1477_B
Data_1478_A,Data_1478_B
Data_1479_A,Data_1479_B
Data_1480_A,Data_1480_B
Data_1481_A,Data_1481_B
Data_1482_A,Data_1482_B
Data_1483_A,Data_1483_B
Data_1484_A,Data_1484_B
Data_1485_A,Data_1485_B
Data_1486_A,Data_1486_B
Data_1487_A,Data_1487_B
Data_1488_A,Data_1488_B
Data_1489_A,Data_1489_B
Data_1490_A,Data_1490_B
Data_1491_A,Data_1491_B
Data_1492_A,Data_1492_B
Data_1493_A,Data_1493_B
Data_1494_A,Data_1494_B
Data_1495_A,Data_1495_B
Data_1496_A,Data_1496_B
Data_1497_A,Data_1497_B
Data_1498_A,Data_1498_B
Data_1499_A,Data_1499_B
Data_1500_A,Data_1500_B
Data_1501_A,Data_1501_B
Data_1502_A,Data_1502_B
Data_1503_A,Data_1503_B
Data_1504_A,Data_1504_B
Data_1505_A,Data_1505_B
Data_1506_A,Data_1506_B
Data_1507_A,Data_1507_B
Data_1508_A,Data_1508_B
Data_1509_A,Data_1509_B
Data_1510_A,Data_1510_B
Data_1511_A,Data_1511_B
Data_1512_A,Data_1512_B
Data_1513_A,Data_1513_B
Data_1514_A,Data_1514_B
Data_1515_A,Data_1515_B
Data_1516_A,Data_1516_B
Data_1517_A,Data_1517_B
Data_1518_A,Data_1518_B
Data_1519_A,Data_1519_B
Data_1520_A,Data_1520_B
Data_1521_A,Data_1521_B
Data_1522_A,Data_1522_B
Data_1523_A,Data_1523_B
Data_1524_A,Data_1524_B
Data_1525_A,Data_1525_B
Data_1526_A,Data_1526_B
Data_1527_A,Data_1527_B
Data_1528_A,Data_1528_B
Data_1529_A,Data_1529_B
Data_1530_A,Data_1530_B
Data_1531_A,Data_1531_B
Data_1532_A,Data_1532_B
Data_1533_A,Data_1533_B
Data_1534_A,Data_1534_B
Data_1535_A,Data_1535_B
Data_1536_A,Data_1536_B
Data_1537_A,Data_1537_B
Data_1538_A,Data_1538_B
Data_1539_A,Data_1539_B
Data_1540_A,Data_1540_B
Data_1541_A,Data_1541_B
Data_1542_A,Data_1542_B
Data_1543_A,Data_1543_B
Data_1544_A,Data_1544_B
Data_1545_A,Data_1545_B
Data_1546_A,Data_1546_B
Data_1547_A,Data_1547_B
Data_1548_A,Data_1548_B
Data_1549_A,Data_1549_B
Data_1550_A,Data_1550_B
Data_1551_A,Data_1551_B
Data_1552_A,Data_1552_B
Data_1553_A,Data_1553_B
Data_1554_A,Data_1554_B
Data_1555_A,Data_1555_B
Data_1556_A,Data_1556_B
Data_1557_A,Data_1557_B
Data_1558_A,Data_1558_B
Data_1559_A,Data_1559_B
Data_1560_A,Data_1560_B
Data_1561_A,Data_1561_B
Data_1562_A,Data_1562_B
Data_1563_A,Data_1563_B
Data_1564_A,Data_1564_B
Data_1565_A,Data_1565_B
Data_1566_A,Data_1566_B
Data_1567_A,Data_1567_B
Data_1568_A,Data_1568_B
Data_1569_A,Data_1569_B
Data_1570_A,Data_1570_B
Data_1571_A,Data_1571_B
Data_1572_A,Data_1572_B
Data_1573_A,Data_1573_B
Data_1574_A,Data_1574_B
Data_1575_A,Data_1575_B
Data_1576_A,Data_1576_B
Data_1577_A,Data_1577_B
Data_1578_A,Data_1578_B
Data_1579_A,Data_1579_B
Data_1580_A,Data_1580_B
Data_1581_A,Data_1581_B
Data_1582_A,Data_1582_B
Data_1583_A,Data_1583_B
Data_1584_A,Data_1584_B
Data_1585_A,Data_1585_B
Data_1586_A,Data_1586_B
Data_1587_A,Data_1587_B
Data_1588_A,Data_1588_B
Data_1589_A,Data_1589_B
Data_1590_A,Data_1590_B
Data_1591_A,Data_1591_B
Data_1592_A,Data_1592_B
Data_1593_A,Data_1593_B
Data_1594_A,Data_1594_B
Data_1595_A,Data_1595_B
Data_1596_A,Data_1596_B
Data_1597_A,Data_1597_B
Data_1598_A,Data_1598_B
Data_1599_A,Data_1599_B
Data_1600_A,Data_1600_B
Data_1601_A,Data_1601_B
Data_1602_A,Data_1602_B
Data_1603_A,Data_1603_B
Data_1604_A,Data_1604_B
Data_1605_A,Data_1605_B
Data_1606_A,Data_1606_B
Data_1607_A,Data_1607_B
Data_1608_A,Data_1608_B
Data_1609_A,Data_1609_B
Data_1610_A,Data_1610_B
Data_1611_A,Data_1611_B
Data_1612_A,Data_1612_B
Data_1613_A,Data_1613_B
Data_1614_A,Data_1614_B
Data_1615_A,Data_1615_B
Data_1616_A,Data_1616_B
Data_1617_A,Data_1617_B
Data_1618_A,Data_1618_B
Data_1619_A,Data_1619_B
Data_1620_A,Data_1620_B
Data_1621_A,Data_1621_B
Data_1622_A,Data_1622_B
Data_1623_A,Data_1623_B
Data_1624_A,Data_1624_B
Data_1625_A,Data_1625_B
Data_1626_A,Data_1626_B
Data_1627_A,Data_1627_B
Data_1628_A,Data_1628_B
Data_1629_A,Data_1629_B
Data_1630_A,Data_1630_B
Data_1631_A,Data_1631_B
Data_1632_A,Data_1632_B
Data_1633_A,Data_1633_B
Data_1634_A,Data_1634_B
Data_1635_A,Data_1635_B
Data_1636_A,Data_1636_B
Data_1637_A,Data_1637_B
Data_1638_A,Data_1638_B
Data_1639_A,Data_1639_B
Data_1640_A,Data_1640_B
Data_1641_A,Data_1641_B
Data_1642_A,Data_1642_B
Data_1643_A,Data_1643_B
Data_1644_A,Data_1644_B
Data_1645_A,Data_1645_B
Data_1646_A,Data_1646_B
Data_1647_A,Data_1647_B
Data_1648_A,Data_1648_B
Data_1649_A,Data_1649_B
Data_1650_A,Data_1650_B
Data_1651_A,Data_1651_B
Data_1652_A,Data_1652_B
Data_1653_A,Data_1653_B
Data_1654_A,Data_1654_B
Data_1655_A,Data_1655_B
Data_1656_A,Data_1656_B
Data_1657_A,Data_1657_B
Data_1658_A,Data_1658_B
Data_1659_A,Data_1659_B
Data_1660_A,Data_1660_B
Data_1661_A,Data_1661_B
Data_1662_A,Data_1662_B
Data_1663_A,Data_1663_B
Data_1664_A,Data_1664_B
Data_1665_A,Data_1665_B
Data_1666_A,Data_1666_B
Data_1667_A,Data_1667_B
Data_1668_A,Data_1668_B
Data_1669_A,Data_1669_B
Data_1670_A,Data_1670_B
Data_1671_A,Data_1671_B
Data_1672_A,Data_1672_B
Data_1673_A,Data_1673_B
Data_1674_A,Data_1674_B
Data_1675_A,Data_1675_B
Data_1676_A,Data_1676_B
Data_1677_A,Data_1677_B
Data_1678_A,Data_1678_B
Data_1679_A,Data_1679_B
Data_1680_A,Data_1680_B
Data_1681_A,Data_1681_B
Data_1682_A,Data_1682_B
Data_1683_A,Data_1683_B
Data_1684_A,Data_1684_B
Data_1685_A,Data_1685_B
Data_1686_A,Data_1686_B
Data_1687_A,Data_1687_B
Data_1688_A,Data_1688_B
Data_1689_A,Data_1689_B
Data_1690_A,Data_1690_B
Data_1691_A,Data_1691_B
Data_1692_A,Data_1692_B
Data_1693_A,Data_1693_B
Data_1694_A,Data_1694_B
Data_1695_A,Data_1695_B
Data_1696_A,Data_1696_B
Data_1697_A,Data_1697_B
Data_1698_A,Data_1698_B
Data_1699_A,Data_1699_B
Data_1700_A,Data_1700_B
Data_1701_A,Data_1701_B
Data_1702_A,Data_1702_B
Data_1703_A,Data_1703_B
Data_1704_A,Data_1704_B
Data_1705_A,Data_1705_B
Data_1706_A,Data_1706_B
Data_1707_A,Data_1707_B
Data_1708_A,Data_1708_B
Data_1709_A,Data_1709_B
Data_1710_A,Data_1710_B
Data_1711_A,Data_1711_B
Data_1712_A,Data_1712_B
Data_1713_A,Data_1713_B
Data_1714_A,Data_1714_B
Data_1715_A,Data_1715_B
Data_1716_A,Data_1716_B
Data_1717_A,Data_1717_B
Data_1718_A,Data_1718_B
Data_1719_A,Data_1719_B
Data_1720_A,Data_1720_B
Data_1721_A,Data_1721_B
Data_1722_A,Data_1722_B
Data_1723_A,Data_1723_B
Data_1724_A,Data_1724_B
Data_1725_A,Data_1725_B
Data_1726_A,Data_1726_B
Data_1727_A,Data_1727_B
Data_1728_A,Data_1728_B
Data_1729_A,Data_1729_B
Data_1730_A,Data_1730_B
Data_1731_A,Data_1731_B
Data_1732_A,Data_1732_B
Data_1733_A,Data_1733_B
Data_1734_A,Data_1734_B
Data_1735_A,Data_1735_B
Data_1736_A,Data_1736_B
Data_1737_A,Data_1737_B
Data_1738_A,Data_1738_B
Data_1739_A,Data_1739_B
Data_1740_A,Data_1740_B
Data_1741_A,Data_1741_B
Data_1742_A,Data_1742_B
Data_1743_A,Data_1743_B
Data_1744_A,Data_1744_B
Data_1745_A,Data_1745_B
Data_1746_A,Data_1746_B
Data_1747_A,Data_1747_B
Data_1748_A,Data_1748_B
Data_1749_A,Data_1749_B
Data_1750_A,Data_1750_B
Data_1751_A,Data_1751_B
Data_1752_A,Data_1752_B
Data_1753_A,Data_1753_B
Data_1754_A,Data_1754_B
Data_1755_A,Data_1755_B
Data_1756_A,Data_1756_B
Data_1757_A,Data_1757_B
Data_1758_A,Data_1758_B
Data_1759_A,Data_1759_B
Data_1760_A,Data_1760_B
Data_1761_A,Data_1761_B
Data_1762_A,Data_1762_B
Data_1763_A,Data_1763_B
Data_1764_A,Data_1764_B
Data_1765_A,Data_1765_B
Data_1766_A,Data_1766_B
Data_1767_A,Data_1767_B
Data_1768_A,Data_1768_B
Data_1769_A,Data_1769_B
Data_1770_A,Data_1770_B
Data_1771_A,Data_1771_B
Data_1772_A,Data_1772_B
Data_1773_A,Data_1773_B
Data_1774_A,Data_1774_B
Data_1775_A,Data_1775_B
Data_1776_A,Data_1776_B
Data_1777_A,Data_1777_B
Data_1778_A,Data_1778_B
Data_1779_A,Data_1779_B
Data_1780_A,Data_1780_B
Data_1781_A,Data_1781_B
Data_1782_A,Data_1782_B
Data_1783_A,Data_1783_B
Data_1784_A,Data_1784_B
Data_1785_A,Data_1785_B
Data_1786_A,Data_1786_B
Data_1787_A,Data_1787_B
Data_1788_A,Data_1788_B
Data_1789_A,Data_1789_B
Data_1790_A,Data_1790_B
Data_1791_A,Data_1791_B
Data_1792_A,Data_1792_B
Data_1793_A,Data_1793_B
Data_1794_A,Data_1794_B
Data_1795_A,Data_1795_B
Data_1796_A,Data_1796_B
Data_1797_A,Data_1797_B
Data_1798_A,Data_1798_B
Data_1799_A,Data_1799_B
Data_1800_A,Data_1800_B
Data_1801_A,Data_1801_B
Data_1802_A,Data_1802_B
Data_1803_A,Data_1803_B
Data_1804_A,Data_1804_B
Data_1805_A,Data_1805_B
Data_1806_A,Data_1806_B
Data_1807_A,Data_1807_B
Data_1808_A,Data_1808_B
Data_1809_A,Data_1809_B
Data_1810_A,Data_1810_B
Data_1811_A,Data_1811_B
Data_1812_A,Data_1812_B
Data_1813_A,Data_1813_B
Data_1814_A,Data_1814_B
Data_1815_A,Data_1815_B
Data_1816_A,Data_1816_B
Data_1817_A,Data_1817_B
Data_1818_A,Data_1818_B
Data_1819_A,Data_1819_B
Data_1820_A,Data_1820_B
Data_1821_A,Data_1821_B
Data_1822_A,Data_1822_B
Data_1823_A,Data_1823_B
Data_1824_A,Data_1824_B
Data_1825_A,Data_1825_B
Data_1826_A,Data_1826_B
Data_1827_A,Data_1827_B
Data_1828_A,Data_1828_B
Data_1829_A,Data_1829_B
Data_1830_A,Data_1830_B
Data_1831_A,Data_1831_B
Data_1832_A,Data_1832_B
Data_1833_A,Data_1833_B
Data_1834_A,Data_1834_B
Data_1835_A,Data_1835_B
Data_1836_A,Data_1836_B
Data_1837_A,Data_1837_B
Data_1838_A,Data_1838_B
Data_1839_A,Data_1839_B
Data_1840_A,Data_1840_B
Data_1841_A,Data_1841_B
Data_1842_A,Data_1842_B
Data_1843_A,Data_1843_B
Data_1844_A,Data_1844_B
Data_1845_A,Data_1845_B
Data_1846_A,Data_1846_B
Data_1847_A,Data_1847_B
Data_1848_A,Data_1848_B
Data_1849_A,Data_1849_B
Data_1850_A,Data_1850_B
Data_1851_A,Data_1851_B
Data_1852_A,Data_1852_B
Data_1853_A,Data_1853_B
Data_1854_A,Data_1854_B
Data_1855_A,Data_1855_B
Data_1856_A,Data_1856_B
Data_1857_A,Data_1857_B
Data_1858_A,Data_1858_B
Data_1859_A,Data_1859_B
Data_1860_A,Data_1860_B
Data_1861_A,Data_1861_B
Data_1862_A,Data_1862_B
Data_1863_A,Data_1863_B
Data_1864_A,Data_1864_B
Data_1865_A,Data_1865_B
Data_1866_A,Data_1866_B
Data_1867_A,Data_1867_B
Data_1868_A,Data_1868_B
Data_1869_A,Data_1869_B
Data_1870_A,Data_1870_B
Data_1871_A,Data_1871_B
